order_datetime,order_date,order_time,pizza_name,quantity,year,month,day,weekday,hour
2015-11-05 17:39:42,2015-11-05 00:00:00,17:39:42,The Spicy Italian Pizza,1,2015,11,5,3,17
2015-11-05 17:39:42,2015-11-05 00:00:00,17:39:42,The Greek Pizza,1,2015,11,5,3,17
2015-11-05 17:40:01,2015-11-05 00:00:00,17:40:01,The Calabrese Pizza,1,2015,11,5,3,17
2015-11-05 17:40:01,2015-11-05 00:00:00,17:40:01,The Five Cheese Pizza,1,2015,11,5,3,17
2015-11-05 17:40:01,2015-11-05 00:00:00,17:40:01,The Four Cheese Pizza,1,2015,11,5,3,17
2015-11-05 17:40:01,2015-11-05 00:00:00,17:40:01,The Soppressata Pizza,1,2015,11,5,3,17
2015-11-05 17:49:16,2015-11-05 00:00:00,17:49:16,The Big Meat Pizza,1,2015,11,5,3,17
2015-11-05 17:49:16,2015-11-05 00:00:00,17:49:16,The Brie Carre Pizza,1,2015,11,5,3,17
2015-11-05 17:49:16,2015-11-05 00:00:00,17:49:16,The Southwest Chicken Pizza,1,2015,11,5,3,17
2015-11-05 17:53:46,2015-11-05 00:00:00,17:53:46,The Chicken Pesto Pizza,1,2015,11,5,3,17
2015-11-05 17:53:46,2015-11-05 00:00:00,17:53:46,The Five Cheese Pizza,1,2015,11,5,3,17
2015-11-05 17:53:46,2015-11-05 00:00:00,17:53:46,The Four Cheese Pizza,1,2015,11,5,3,17
2015-11-05 17:53:46,2015-11-05 00:00:00,17:53:46,The Spicy Italian Pizza,1,2015,11,5,3,17
2015-11-05 17:59:12,2015-11-05 00:00:00,17:59:12,The Five Cheese Pizza,1,2015,11,5,3,17
2015-11-05 17:59:12,2015-11-05 00:00:00,17:59:12,The Napolitana Pizza,1,2015,11,5,3,17
2015-11-05 17:59:12,2015-11-05 00:00:00,17:59:12,The Sicilian Pizza,1,2015,11,5,3,17
2015-11-05 17:59:12,2015-11-05 00:00:00,17:59:12,The Thai Chicken Pizza,1,2015,11,5,3,17
2015-11-05 18:04:57,2015-11-05 00:00:00,18:04:57,The Five Cheese Pizza,1,2015,11,5,3,18
2015-11-05 18:04:57,2015-11-05 00:00:00,18:04:57,The Green Garden Pizza,1,2015,11,5,3,18
2015-11-05 18:05:56,2015-11-05 00:00:00,18:05:56,"The Pepperoni, Mushroom, and Peppers Pizza",1,2015,11,5,3,18
2015-11-05 18:05:56,2015-11-05 00:00:00,18:05:56,The Sicilian Pizza,1,2015,11,5,3,18
2015-11-05 18:05:56,2015-11-05 00:00:00,18:05:56,The Spinach and Feta Pizza,1,2015,11,5,3,18
2015-11-05 18:43:49,2015-11-05 00:00:00,18:43:49,The Mediterranean Pizza,1,2015,11,5,3,18
2015-11-05 18:58:55,2015-11-05 00:00:00,18:58:55,The Big Meat Pizza,1,2015,11,5,3,18
2015-11-05 19:02:18,2015-11-05 00:00:00,19:02:18,The Classic Deluxe Pizza,1,2015,11,5,3,19
2015-11-05 19:02:18,2015-11-05 00:00:00,19:02:18,The Hawaiian Pizza,1,2015,11,5,3,19
2015-11-05 19:09:14,2015-11-05 00:00:00,19:09:14,The Green Garden Pizza,1,2015,11,5,3,19
2015-11-05 19:09:14,2015-11-05 00:00:00,19:09:14,The Pepperoni Pizza,1,2015,11,5,3,19
2015-11-05 19:10:58,2015-11-05 00:00:00,19:10:58,The Barbecue Chicken Pizza,1,2015,11,5,3,19
2015-11-05 19:10:58,2015-11-05 00:00:00,19:10:58,The Barbecue Chicken Pizza,1,2015,11,5,3,19
2015-11-05 19:10:58,2015-11-05 00:00:00,19:10:58,The Spinach Pesto Pizza,1,2015,11,5,3,19
2015-11-05 19:17:30,2015-11-05 00:00:00,19:17:30,The Big Meat Pizza,1,2015,11,5,3,19
2015-11-05 19:17:30,2015-11-05 00:00:00,19:17:30,The Spinach and Feta Pizza,1,2015,11,5,3,19
2015-11-05 19:20:35,2015-11-05 00:00:00,19:20:35,The Pepper Salami Pizza,1,2015,11,5,3,19
2015-11-05 19:20:35,2015-11-05 00:00:00,19:20:35,The Southwest Chicken Pizza,1,2015,11,5,3,19
2015-11-05 19:29:22,2015-11-05 00:00:00,19:29:22,The Big Meat Pizza,1,2015,11,5,3,19
2015-11-05 19:29:22,2015-11-05 00:00:00,19:29:22,The Classic Deluxe Pizza,1,2015,11,5,3,19
2015-11-05 19:34:35,2015-11-05 00:00:00,19:34:35,The Big Meat Pizza,1,2015,11,5,3,19
2015-11-05 19:34:35,2015-11-05 00:00:00,19:34:35,The Hawaiian Pizza,1,2015,11,5,3,19
2015-11-05 19:34:35,2015-11-05 00:00:00,19:34:35,The Prosciutto and Arugula Pizza,1,2015,11,5,3,19
2015-11-05 19:34:35,2015-11-05 00:00:00,19:34:35,The Soppressata Pizza,1,2015,11,5,3,19
2015-11-05 19:38:14,2015-11-05 00:00:00,19:38:14,The Italian Supreme Pizza,2,2015,11,5,3,19
2015-11-05 19:38:14,2015-11-05 00:00:00,19:38:14,The Pepperoni Pizza,1,2015,11,5,3,19
2015-11-05 19:38:14,2015-11-05 00:00:00,19:38:14,The Vegetables + Vegetables Pizza,1,2015,11,5,3,19
2015-11-05 19:45:00,2015-11-05 00:00:00,19:45:00,The Pepperoni Pizza,1,2015,11,5,3,19
2015-11-05 19:45:13,2015-11-05 00:00:00,19:45:13,The Classic Deluxe Pizza,1,2015,11,5,3,19
2015-11-05 19:45:13,2015-11-05 00:00:00,19:45:13,The Four Cheese Pizza,1,2015,11,5,3,19
2015-11-05 19:45:13,2015-11-05 00:00:00,19:45:13,The Hawaiian Pizza,1,2015,11,5,3,19
2015-11-05 20:11:34,2015-11-05 00:00:00,20:11:34,The California Chicken Pizza,1,2015,11,5,3,20
2015-11-05 20:11:34,2015-11-05 00:00:00,20:11:34,The Five Cheese Pizza,1,2015,11,5,3,20
2015-11-05 20:51:14,2015-11-05 00:00:00,20:51:14,The Pepper Salami Pizza,1,2015,11,5,3,20
2015-11-05 21:06:34,2015-11-05 00:00:00,21:06:34,The Classic Deluxe Pizza,1,2015,11,5,3,21
2015-11-05 21:13:42,2015-11-05 00:00:00,21:13:42,The Italian Capocollo Pizza,1,2015,11,5,3,21
2015-11-05 21:27:27,2015-11-05 00:00:00,21:27:27,The Italian Supreme Pizza,1,2015,11,5,3,21
2015-11-05 21:27:27,2015-11-05 00:00:00,21:27:27,The Greek Pizza,1,2015,11,5,3,21
2015-12-05 11:38:16,2015-12-05 00:00:00,11:38:16,The Calabrese Pizza,1,2015,12,5,5,11
2015-12-05 11:38:16,2015-12-05 00:00:00,11:38:16,The Chicken Alfredo Pizza,1,2015,12,5,5,11
2015-12-05 11:38:16,2015-12-05 00:00:00,11:38:16,The Italian Capocollo Pizza,1,2015,12,5,5,11
2015-12-05 11:51:13,2015-12-05 00:00:00,11:51:13,The Barbecue Chicken Pizza,1,2015,12,5,5,11
2015-12-05 11:51:13,2015-12-05 00:00:00,11:51:13,The Hawaiian Pizza,1,2015,12,5,5,11
2015-12-05 11:51:13,2015-12-05 00:00:00,11:51:13,The Napolitana Pizza,1,2015,12,5,5,11
2015-12-05 11:51:13,2015-12-05 00:00:00,11:51:13,The Pepperoni Pizza,1,2015,12,5,5,11
2015-12-05 11:51:13,2015-12-05 00:00:00,11:51:13,The Pepperoni Pizza,1,2015,12,5,5,11
2015-12-05 11:51:13,2015-12-05 00:00:00,11:51:13,The Spicy Italian Pizza,1,2015,12,5,5,11
2015-12-05 11:51:13,2015-12-05 00:00:00,11:51:13,The Spinach and Feta Pizza,1,2015,12,5,5,11
2015-12-05 11:51:13,2015-12-05 00:00:00,11:51:13,The Thai Chicken Pizza,1,2015,12,5,5,11
2015-12-05 11:51:13,2015-12-05 00:00:00,11:51:13,The Greek Pizza,1,2015,12,5,5,11
2015-12-05 12:00:27,2015-12-05 00:00:00,12:00:27,The Mediterranean Pizza,1,2015,12,5,5,12
2015-12-05 12:00:27,2015-12-05 00:00:00,12:00:27,The Soppressata Pizza,1,2015,12,5,5,12
2015-12-05 12:05:03,2015-12-05 00:00:00,12:05:03,The Brie Carre Pizza,1,2015,12,5,5,12
2015-12-05 12:05:03,2015-12-05 00:00:00,12:05:03,The Italian Supreme Pizza,1,2015,12,5,5,12
2015-12-05 12:05:03,2015-12-05 00:00:00,12:05:03,The Pepperoni Pizza,1,2015,12,5,5,12
2015-12-05 12:05:03,2015-12-05 00:00:00,12:05:03,The Spinach and Feta Pizza,1,2015,12,5,5,12
2015-12-05 12:15:51,2015-12-05 00:00:00,12:15:51,The Thai Chicken Pizza,1,2015,12,5,5,12
2015-12-05 12:20:56,2015-12-05 00:00:00,12:20:56,The Big Meat Pizza,1,2015,12,5,5,12
2015-12-05 12:20:56,2015-12-05 00:00:00,12:20:56,The Hawaiian Pizza,1,2015,12,5,5,12
2015-12-05 12:20:56,2015-12-05 00:00:00,12:20:56,The Napolitana Pizza,1,2015,12,5,5,12
2015-12-05 12:20:56,2015-12-05 00:00:00,12:20:56,The Vegetables + Vegetables Pizza,1,2015,12,5,5,12
2015-12-05 12:22:07,2015-12-05 00:00:00,12:22:07,The Four Cheese Pizza,1,2015,12,5,5,12
2015-12-05 12:22:07,2015-12-05 00:00:00,12:22:07,The Hawaiian Pizza,1,2015,12,5,5,12
2015-12-05 12:22:07,2015-12-05 00:00:00,12:22:07,The Italian Vegetables Pizza,1,2015,12,5,5,12
2015-12-05 12:27:06,2015-12-05 00:00:00,12:27:06,The Barbecue Chicken Pizza,1,2015,12,5,5,12
2015-12-05 12:27:06,2015-12-05 00:00:00,12:27:06,The Chicken Pesto Pizza,1,2015,12,5,5,12
2015-12-05 12:27:06,2015-12-05 00:00:00,12:27:06,The Chicken Pesto Pizza,1,2015,12,5,5,12
2015-12-05 12:27:06,2015-12-05 00:00:00,12:27:06,The Chicken Pesto Pizza,1,2015,12,5,5,12
2015-12-05 12:30:13,2015-12-05 00:00:00,12:30:13,The California Chicken Pizza,1,2015,12,5,5,12
2015-12-05 12:30:13,2015-12-05 00:00:00,12:30:13,The Hawaiian Pizza,1,2015,12,5,5,12
2015-12-05 12:30:13,2015-12-05 00:00:00,12:30:13,The Italian Vegetables Pizza,1,2015,12,5,5,12
2015-12-05 12:39:37,2015-12-05 00:00:00,12:39:37,The Five Cheese Pizza,1,2015,12,5,5,12
2015-12-05 12:39:37,2015-12-05 00:00:00,12:39:37,The Napolitana Pizza,1,2015,12,5,5,12
2015-12-05 12:53:49,2015-12-05 00:00:00,12:53:49,The Spicy Italian Pizza,1,2015,12,5,5,12
2015-12-05 13:04:13,2015-12-05 00:00:00,13:04:13,The Spicy Italian Pizza,1,2015,12,5,5,13
2015-12-05 13:11:04,2015-12-05 00:00:00,13:11:04,The Big Meat Pizza,1,2015,12,5,5,13
2015-12-05 13:12:30,2015-12-05 00:00:00,13:12:30,The Hawaiian Pizza,1,2015,12,5,5,13
2015-12-05 13:12:30,2015-12-05 00:00:00,13:12:30,The Pepperoni Pizza,1,2015,12,5,5,13
2015-12-05 13:13:42,2015-12-05 00:00:00,13:13:42,The Five Cheese Pizza,1,2015,12,5,5,13
2015-12-05 13:13:42,2015-12-05 00:00:00,13:13:42,The Italian Supreme Pizza,1,2015,12,5,5,13
2015-12-05 13:17:01,2015-12-05 00:00:00,13:17:01,The Southwest Chicken Pizza,1,2015,12,5,5,13
2015-12-05 13:34:52,2015-12-05 00:00:00,13:34:52,The Italian Supreme Pizza,1,2015,12,5,5,13
2015-12-05 13:34:52,2015-12-05 00:00:00,13:34:52,The Pepperoni Pizza,1,2015,12,5,5,13
2015-12-05 13:35:20,2015-12-05 00:00:00,13:35:20,The Mediterranean Pizza,1,2015,12,5,5,13
2015-12-05 13:44:49,2015-12-05 00:00:00,13:44:49,The Chicken Pesto Pizza,1,2015,12,5,5,13
2015-12-05 13:50:13,2015-12-05 00:00:00,13:50:13,The Pepper Salami Pizza,1,2015,12,5,5,13
2015-12-05 13:50:13,2015-12-05 00:00:00,13:50:13,The Sicilian Pizza,1,2015,12,5,5,13
2015-12-05 14:01:39,2015-12-05 00:00:00,14:01:39,The Sicilian Pizza,1,2015,12,5,5,14
2015-12-05 14:01:39,2015-12-05 00:00:00,14:01:39,The Vegetables + Vegetables Pizza,1,2015,12,5,5,14
2015-12-05 14:13:00,2015-12-05 00:00:00,14:13:00,The Italian Capocollo Pizza,1,2015,12,5,5,14
2015-12-05 14:13:00,2015-12-05 00:00:00,14:13:00,The Italian Capocollo Pizza,1,2015,12,5,5,14
2015-12-05 14:13:00,2015-12-05 00:00:00,14:13:00,The Pepperoni Pizza,1,2015,12,5,5,14
2015-12-05 14:59:06,2015-12-05 00:00:00,14:59:06,The Greek Pizza,1,2015,12,5,5,14
2015-12-05 14:59:26,2015-12-05 00:00:00,14:59:26,The Big Meat Pizza,1,2015,12,5,5,14
2015-12-05 14:59:26,2015-12-05 00:00:00,14:59:26,The Classic Deluxe Pizza,1,2015,12,5,5,14
2015-12-05 14:59:26,2015-12-05 00:00:00,14:59:26,The Four Cheese Pizza,1,2015,12,5,5,14
2015-12-05 14:59:26,2015-12-05 00:00:00,14:59:26,The Italian Capocollo Pizza,1,2015,12,5,5,14
2015-12-05 14:59:26,2015-12-05 00:00:00,14:59:26,The Mediterranean Pizza,1,2015,12,5,5,14
2015-12-05 14:59:26,2015-12-05 00:00:00,14:59:26,The Napolitana Pizza,2,2015,12,5,5,14
2015-12-05 14:59:26,2015-12-05 00:00:00,14:59:26,The Prosciutto and Arugula Pizza,2,2015,12,5,5,14
2015-12-05 14:59:26,2015-12-05 00:00:00,14:59:26,The Sicilian Pizza,1,2015,12,5,5,14
2015-12-05 14:59:26,2015-12-05 00:00:00,14:59:26,The Southwest Chicken Pizza,1,2015,12,5,5,14
2015-12-05 14:59:26,2015-12-05 00:00:00,14:59:26,The Spicy Italian Pizza,1,2015,12,5,5,14
2015-12-05 14:59:26,2015-12-05 00:00:00,14:59:26,The Greek Pizza,1,2015,12,5,5,14
2015-12-05 14:59:26,2015-12-05 00:00:00,14:59:26,The Vegetables + Vegetables Pizza,1,2015,12,5,5,14
2015-12-05 15:00:45,2015-12-05 00:00:00,15:00:45,The Big Meat Pizza,1,2015,12,5,5,15
2015-12-05 15:00:45,2015-12-05 00:00:00,15:00:45,The Five Cheese Pizza,1,2015,12,5,5,15
2015-12-05 15:00:45,2015-12-05 00:00:00,15:00:45,The Pepper Salami Pizza,1,2015,12,5,5,15
2015-12-05 15:00:45,2015-12-05 00:00:00,15:00:45,The Spinach Pesto Pizza,1,2015,12,5,5,15
2015-12-05 15:33:50,2015-12-05 00:00:00,15:33:50,The Italian Capocollo Pizza,1,2015,12,5,5,15
2015-12-05 15:33:50,2015-12-05 00:00:00,15:33:50,The Greek Pizza,1,2015,12,5,5,15
2015-12-05 15:36:32,2015-12-05 00:00:00,15:36:32,The Classic Deluxe Pizza,1,2015,12,5,5,15
2015-12-05 15:48:45,2015-12-05 00:00:00,15:48:45,The Green Garden Pizza,1,2015,12,5,5,15
2015-12-05 15:48:45,2015-12-05 00:00:00,15:48:45,The Pepper Salami Pizza,1,2015,12,5,5,15
2015-12-05 16:05:09,2015-12-05 00:00:00,16:05:09,The Pepperoni Pizza,1,2015,12,5,5,16
2015-12-05 16:05:09,2015-12-05 00:00:00,16:05:09,The Spinach Pesto Pizza,1,2015,12,5,5,16
2015-12-05 16:08:01,2015-12-05 00:00:00,16:08:01,The Green Garden Pizza,1,2015,12,5,5,16
2015-12-05 16:14:24,2015-12-05 00:00:00,16:14:24,The Sicilian Pizza,1,2015,12,5,5,16
2015-12-05 16:33:00,2015-12-05 00:00:00,16:33:00,The Chicken Alfredo Pizza,1,2015,12,5,5,16
2015-12-05 16:33:00,2015-12-05 00:00:00,16:33:00,The Mediterranean Pizza,1,2015,12,5,5,16
2015-12-05 16:55:23,2015-12-05 00:00:00,16:55:23,The Barbecue Chicken Pizza,1,2015,12,5,5,16
2015-12-05 16:56:17,2015-12-05 00:00:00,16:56:17,The Four Cheese Pizza,1,2015,12,5,5,16
2015-12-05 16:58:36,2015-12-05 00:00:00,16:58:36,The Four Cheese Pizza,1,2015,12,5,5,16
2015-12-05 16:58:36,2015-12-05 00:00:00,16:58:36,The Pepperoni Pizza,1,2015,12,5,5,16
2015-12-05 17:01:28,2015-12-05 00:00:00,17:01:28,The Pepperoni Pizza,1,2015,12,5,5,17
2015-12-05 17:01:28,2015-12-05 00:00:00,17:01:28,The Pepperoni Pizza,1,2015,12,5,5,17
2015-12-05 17:01:28,2015-12-05 00:00:00,17:01:28,The Spicy Italian Pizza,1,2015,12,5,5,17
2015-12-05 17:03:51,2015-12-05 00:00:00,17:03:51,The Four Cheese Pizza,1,2015,12,5,5,17
2015-12-05 17:03:51,2015-12-05 00:00:00,17:03:51,The Mediterranean Pizza,1,2015,12,5,5,17
2015-12-05 17:11:21,2015-12-05 00:00:00,17:11:21,The California Chicken Pizza,1,2015,12,5,5,17
2015-12-05 17:11:21,2015-12-05 00:00:00,17:11:21,The Spinach Supreme Pizza,1,2015,12,5,5,17
2015-12-05 17:11:21,2015-12-05 00:00:00,17:11:21,The Greek Pizza,1,2015,12,5,5,17
2015-12-05 17:23:22,2015-12-05 00:00:00,17:23:22,The Sicilian Pizza,1,2015,12,5,5,17
2015-12-05 17:25:32,2015-12-05 00:00:00,17:25:32,The Calabrese Pizza,1,2015,12,5,5,17
2015-12-05 17:25:32,2015-12-05 00:00:00,17:25:32,The Classic Deluxe Pizza,1,2015,12,5,5,17
2015-12-05 17:25:32,2015-12-05 00:00:00,17:25:32,The Mexicana Pizza,1,2015,12,5,5,17
2015-12-05 17:25:32,2015-12-05 00:00:00,17:25:32,The Greek Pizza,1,2015,12,5,5,17
2015-12-05 17:26:24,2015-12-05 00:00:00,17:26:24,The Brie Carre Pizza,1,2015,12,5,5,17
2015-12-05 17:26:24,2015-12-05 00:00:00,17:26:24,The California Chicken Pizza,1,2015,12,5,5,17
2015-12-05 17:33:44,2015-12-05 00:00:00,17:33:44,The Calabrese Pizza,1,2015,12,5,5,17
2015-12-05 17:33:44,2015-12-05 00:00:00,17:33:44,The Five Cheese Pizza,1,2015,12,5,5,17
2015-12-05 17:46:17,2015-12-05 00:00:00,17:46:17,"The Pepperoni, Mushroom, and Peppers Pizza",1,2015,12,5,5,17
2015-12-05 17:46:17,2015-12-05 00:00:00,17:46:17,The Pepperoni Pizza,1,2015,12,5,5,17
2015-12-05 18:21:29,2015-12-05 00:00:00,18:21:29,The Pepperoni Pizza,1,2015,12,5,5,18
2015-12-05 18:21:29,2015-12-05 00:00:00,18:21:29,The Soppressata Pizza,1,2015,12,5,5,18
2015-12-05 18:21:29,2015-12-05 00:00:00,18:21:29,The Spicy Italian Pizza,1,2015,12,5,5,18
2015-12-05 18:21:44,2015-12-05 00:00:00,18:21:44,The Hawaiian Pizza,1,2015,12,5,5,18
2015-12-05 18:21:44,2015-12-05 00:00:00,18:21:44,The Southwest Chicken Pizza,1,2015,12,5,5,18
2015-12-05 18:33:59,2015-12-05 00:00:00,18:33:59,The Mediterranean Pizza,1,2015,12,5,5,18
2015-12-05 18:33:59,2015-12-05 00:00:00,18:33:59,"The Pepperoni, Mushroom, and Peppers Pizza",1,2015,12,5,5,18
2015-12-05 18:44:45,2015-12-05 00:00:00,18:44:45,The Barbecue Chicken Pizza,1,2015,12,5,5,18
2015-12-05 18:44:45,2015-12-05 00:00:00,18:44:45,The California Chicken Pizza,1,2015,12,5,5,18
2015-12-05 18:44:45,2015-12-05 00:00:00,18:44:45,The Southwest Chicken Pizza,1,2015,12,5,5,18
2015-12-05 18:49:37,2015-12-05 00:00:00,18:49:37,The Classic Deluxe Pizza,1,2015,12,5,5,18
2015-12-05 19:01:22,2015-12-05 00:00:00,19:01:22,The Southwest Chicken Pizza,1,2015,12,5,5,19
2015-12-05 19:08:40,2015-12-05 00:00:00,19:08:40,The Chicken Alfredo Pizza,1,2015,12,5,5,19
2015-12-05 19:28:52,2015-12-05 00:00:00,19:28:52,The Barbecue Chicken Pizza,1,2015,12,5,5,19
2015-12-05 19:28:52,2015-12-05 00:00:00,19:28:52,The Sicilian Pizza,1,2015,12,5,5,19
2015-12-05 19:31:57,2015-12-05 00:00:00,19:31:57,The Prosciutto and Arugula Pizza,1,2015,12,5,5,19
2015-12-05 19:31:57,2015-12-05 00:00:00,19:31:57,The Thai Chicken Pizza,1,2015,12,5,5,19
2015-12-05 19:58:03,2015-12-05 00:00:00,19:58:03,The Italian Vegetables Pizza,1,2015,12,5,5,19
2015-12-05 20:10:02,2015-12-05 00:00:00,20:10:02,The Prosciutto and Arugula Pizza,1,2015,12,5,5,20
2015-12-05 20:10:02,2015-12-05 00:00:00,20:10:02,The Spinach and Feta Pizza,1,2015,12,5,5,20
2015-12-05 20:10:02,2015-12-05 00:00:00,20:10:02,The Vegetables + Vegetables Pizza,1,2015,12,5,5,20
2015-12-05 20:39:30,2015-12-05 00:00:00,20:39:30,The Classic Deluxe Pizza,1,2015,12,5,5,20
2015-12-05 20:39:30,2015-12-05 00:00:00,20:39:30,The Green Garden Pizza,1,2015,12,5,5,20
2015-12-05 20:39:30,2015-12-05 00:00:00,20:39:30,The Spinach Supreme Pizza,1,2015,12,5,5,20
2015-12-05 20:39:30,2015-12-05 00:00:00,20:39:30,The Vegetables + Vegetables Pizza,1,2015,12,5,5,20
2015-12-05 20:43:56,2015-12-05 00:00:00,20:43:56,The California Chicken Pizza,1,2015,12,5,5,20
2015-12-05 20:55:23,2015-12-05 00:00:00,20:55:23,The California Chicken Pizza,1,2015,12,5,5,20
2015-12-05 20:55:23,2015-12-05 00:00:00,20:55:23,"The Pepperoni, Mushroom, and Peppers Pizza",1,2015,12,5,5,20
2015-12-05 21:01:48,2015-12-05 00:00:00,21:01:48,The Five Cheese Pizza,1,2015,12,5,5,21
2015-12-05 21:01:48,2015-12-05 00:00:00,21:01:48,The Mexicana Pizza,1,2015,12,5,5,21
2015-12-05 21:21:29,2015-12-05 00:00:00,21:21:29,The Greek Pizza,1,2015,12,5,5,21
2015-12-05 21:30:02,2015-12-05 00:00:00,21:30:02,The Greek Pizza,1,2015,12,5,5,21
2015-12-05 21:49:53,2015-12-05 00:00:00,21:49:53,The Classic Deluxe Pizza,1,2015,12,5,5,21
2015-12-05 21:49:53,2015-12-05 00:00:00,21:49:53,The Italian Capocollo Pizza,1,2015,12,5,5,21
2015-12-05 22:16:03,2015-12-05 00:00:00,22:16:03,The Napolitana Pizza,1,2015,12,5,5,22
2015-05-13 11:17:41,13-05-2015,11:17:41,The Barbecue Chicken Pizza,1,2015,5,13,2,11
2015-05-13 11:31:29,13-05-2015,11:31:29,The Spicy Italian Pizza,1,2015,5,13,2,11
2015-05-13 11:38:48,13-05-2015,11:38:48,The Chicken Pesto Pizza,1,2015,5,13,2,11
2015-05-13 11:44:10,13-05-2015,11:44:10,The Soppressata Pizza,1,2015,5,13,2,11
2015-05-13 11:47:07,13-05-2015,11:47:07,The California Chicken Pizza,1,2015,5,13,2,11
2015-05-13 11:57:54,13-05-2015,11:57:54,The Spicy Italian Pizza,1,2015,5,13,2,11
2015-05-13 11:59:19,13-05-2015,11:59:19,The Barbecue Chicken Pizza,1,2015,5,13,2,11
2015-05-13 11:59:19,13-05-2015,11:59:19,The Four Cheese Pizza,1,2015,5,13,2,11
2015-05-13 12:05:41,13-05-2015,12:05:41,The Italian Capocollo Pizza,1,2015,5,13,2,12
2015-05-13 12:05:41,13-05-2015,12:05:41,The Italian Supreme Pizza,1,2015,5,13,2,12
2015-05-13 12:05:41,13-05-2015,12:05:41,The Greek Pizza,1,2015,5,13,2,12
2015-05-13 12:17:17,13-05-2015,12:17:17,The Big Meat Pizza,1,2015,5,13,2,12
2015-05-13 12:17:17,13-05-2015,12:17:17,The California Chicken Pizza,1,2015,5,13,2,12
2015-05-13 12:17:17,13-05-2015,12:17:17,The Hawaiian Pizza,1,2015,5,13,2,12
2015-05-13 12:17:17,13-05-2015,12:17:17,The Italian Capocollo Pizza,1,2015,5,13,2,12
2015-05-13 12:17:17,13-05-2015,12:17:17,"The Pepperoni, Mushroom, and Peppers Pizza",1,2015,5,13,2,12
2015-05-13 12:17:17,13-05-2015,12:17:17,The Spicy Italian Pizza,1,2015,5,13,2,12
2015-05-13 12:17:17,13-05-2015,12:17:17,The Thai Chicken Pizza,1,2015,5,13,2,12
2015-05-13 12:17:17,13-05-2015,12:17:17,The Thai Chicken Pizza,1,2015,5,13,2,12
2015-05-13 12:27:35,13-05-2015,12:27:35,The Barbecue Chicken Pizza,1,2015,5,13,2,12
2015-05-13 12:30:48,13-05-2015,12:30:48,The Big Meat Pizza,1,2015,5,13,2,12
2015-05-13 12:30:48,13-05-2015,12:30:48,The Prosciutto and Arugula Pizza,1,2015,5,13,2,12
2015-05-13 12:30:58,13-05-2015,12:30:58,The Sicilian Pizza,1,2015,5,13,2,12
2015-05-13 12:31:38,13-05-2015,12:31:38,The Soppressata Pizza,1,2015,5,13,2,12
2015-05-13 12:39:48,13-05-2015,12:39:48,The Vegetables + Vegetables Pizza,1,2015,5,13,2,12
2015-05-13 12:44:38,13-05-2015,12:44:38,The California Chicken Pizza,1,2015,5,13,2,12
2015-05-13 12:44:38,13-05-2015,12:44:38,The Classic Deluxe Pizza,1,2015,5,13,2,12
2015-05-13 12:44:38,13-05-2015,12:44:38,The Greek Pizza,1,2015,5,13,2,12
2015-05-13 12:56:27,13-05-2015,12:56:27,The Brie Carre Pizza,1,2015,5,13,2,12
2015-05-13 12:56:27,13-05-2015,12:56:27,The Sicilian Pizza,1,2015,5,13,2,12
2015-05-13 13:01:32,13-05-2015,13:01:32,The Pepperoni Pizza,1,2015,5,13,2,13
2015-05-13 13:01:32,13-05-2015,13:01:32,The Prosciutto and Arugula Pizza,1,2015,5,13,2,13
2015-05-13 13:01:32,13-05-2015,13:01:32,The Sicilian Pizza,1,2015,5,13,2,13
2015-05-13 13:09:23,13-05-2015,13:09:23,The Spicy Italian Pizza,1,2015,5,13,2,13
2015-05-13 13:09:23,13-05-2015,13:09:23,The Vegetables + Vegetables Pizza,1,2015,5,13,2,13
2015-05-13 13:19:21,13-05-2015,13:19:21,The California Chicken Pizza,1,2015,5,13,2,13
2015-05-13 13:19:21,13-05-2015,13:19:21,The Five Cheese Pizza,1,2015,5,13,2,13
2015-05-13 13:25:39,13-05-2015,13:25:39,The Italian Supreme Pizza,1,2015,5,13,2,13
2015-05-13 13:25:39,13-05-2015,13:25:39,The Spicy Italian Pizza,1,2015,5,13,2,13
2015-05-13 13:25:39,13-05-2015,13:25:39,The Thai Chicken Pizza,1,2015,5,13,2,13
2015-05-13 13:54:23,13-05-2015,13:54:23,The Five Cheese Pizza,1,2015,5,13,2,13
2015-05-13 13:54:23,13-05-2015,13:54:23,The Napolitana Pizza,1,2015,5,13,2,13
2015-05-13 13:54:23,13-05-2015,13:54:23,The Greek Pizza,1,2015,5,13,2,13
2015-05-13 14:02:20,13-05-2015,14:02:20,The Four Cheese Pizza,1,2015,5,13,2,14
2015-05-13 14:02:20,13-05-2015,14:02:20,The Pepperoni Pizza,1,2015,5,13,2,14
2015-05-13 14:02:20,13-05-2015,14:02:20,The Sicilian Pizza,1,2015,5,13,2,14
2015-05-13 14:12:16,13-05-2015,14:12:16,The Big Meat Pizza,1,2015,5,13,2,14
2015-05-13 14:12:16,13-05-2015,14:12:16,The Calabrese Pizza,1,2015,5,13,2,14
2015-05-13 14:12:16,13-05-2015,14:12:16,The Four Cheese Pizza,1,2015,5,13,2,14
2015-05-13 14:12:16,13-05-2015,14:12:16,The Italian Capocollo Pizza,1,2015,5,13,2,14
2015-05-13 14:12:16,13-05-2015,14:12:16,The Italian Supreme Pizza,1,2015,5,13,2,14
